Year,Country,CountryCode,Variable,VariableCode,UnconsolidatedVariableCode,UnconsolidatedVariableName,ActivityCode,Activity,ActivityCombination,Value,UnitType,ValueUSD,Metadata
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,23,"Coke,refined petroleum products,nuclear fuel",23,4.469746921E9,M,5.6320520983E8,Special note:UNIDO Estimate
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,24,Chemicals and chemical products,24,9.94525216E8,M,1.253139815E8,Special note:UNIDO Estimate
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,25,Rubber and plastics products,25,3.79605991E8,M,4.783180694E7,Special note:UNIDO Estimate
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,1.091338155E9,M,1.3751278214E8,Special note:UNIDO Estimate
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,27,Basic metals,27,1.81937198E8,M,2.29247829E7,Special note:UNIDO Estimate
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,2.351737E8,M,2.963278579E7,Special note:UNIDO Estimate
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,29,Machinery and equipment n.e.c.,29,7757867.0,M,977520.92,Special note:UNIDO Estimate
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31,4.2947936E7,M,5411604.22,Special note:UNIDO Estimate
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,33,"Medical, precision and optical instruments",33,1.8250368E7,M,2299616.18,Special note:UNIDO Estimate
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,34,"Motor vehicles, trailers, semi-trailers",34,2.7420275E7,M,3455059.54,Special note:UNIDO Estimate
2004,Bolivia (Plurinational State of),068,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,5.51967798E8,M,6.955005395E7,Special note:UNIDO Estimate
2004,Botswana,072,Output,14,11,Output at basic prices,15,Food and beverages,15,1.2839E9,M,2.7352911789E8,
2004,Botswana,072,Output,14,11,Output at basic prices,17,Textiles,17,2.086E8,M,4.444129137E7,
2004,Botswana,072,Output,14,11,Output at basic prices,19,"Leather, leather products and footwear",19,1.83E7,M,3898732.66,
2004,Botswana,072,Output,14,11,Output at basic prices,36,Furniture; manufacturing n.e.c.,36,5.3484E9,M,1.13945255402E9,
2004,Brazil,076,Output,14,12,Output at factor values,10,Mining of coal and lignite; extraction of peat,10,5.64638E8,M,1.9303077926E8,
2004,Brazil,076,Output,14,12,Output at factor values,11,"Extraction of crude oil and natural gas, etc.",11,2.2779336E10,M,7.78749035509E9,
2004,Brazil,076,Output,14,12,Output at factor values,13,Mining of metal ores,13B,2.0288367E10,M,6.93591166718E9,
2004,Brazil,076,Output,14,12,Output at factor values,14,Other mining and quarrying,14,5.284937E9,M,1.80674256329E9,
2004,Brazil,076,Output,14,12,Output at factor values,15,Food and beverages,15,2.13638589E11,M,7.30358624726E10,
2004,Brazil,076,Output,14,12,Output at factor values,16,Tobacco products,16,8.209612E9,M,2.8065907746E9,
2004,Brazil,076,Output,14,12,Output at factor values,17,Textiles,17,2.7028181E10,M,9.2400278416E9,
2004,Brazil,076,Output,14,12,Output at factor values,18,"Wearing apparel, fur",18,1.3747429E10,M,4.69978452159E9,
2004,Brazil,076,Output,14,12,Output at factor values,19,"Leather, leather products and footwear",19,2.430291E10,M,8.3083491646E9,
2004,Brazil,076,Output,14,12,Output at factor values,20,Wood products (excl. furniture),20,1.5886474E10,M,5.43105220676E9,
2004,Brazil,076,Output,14,12,Output at factor values,21,Paper and paper products,21,3.7063371E10,M,1.267072245608E10,
2004,Brazil,076,Output,14,12,Output at factor values,22,Printing and publishing,22,2.2262832E10,M,7.61091497474E9,
2004,Brazil,076,Output,14,12,Output at factor values,23,"Coke,refined petroleum products,nuclear fuel",23,7.3345826E10,M,2.50744759444E10,
2004,Brazil,076,Output,14,12,Output at factor values,24,Chemicals and chemical products,24,1.52505388E11,M,5.213647308024E10,
2004,Brazil,076,Output,14,12,Output at factor values,25,Rubber and plastics products,25,4.2519318E10,M,1.453592759816E10,
2004,Brazil,076,Output,14,12,Output at factor values,26,Non-metallic mineral products,26,3.0440164E10,M,1.040647030087E10,
2004,Brazil,076,Output,14,12,Output at factor values,27,Basic metals,27,9.4060394E10,M,3.215609142739E10,
2004,Brazil,076,Output,14,12,Output at factor values,28,Fabricated metal products,28,3.4507706E10,M,1.179702637739E10,
2004,Brazil,076,Output,14,12,Output at factor values,29,Machinery and equipment n.e.c.,29,6.4699355E10,M,2.211853774154E10,
2004,Brazil,076,Output,14,12,Output at factor values,30,"Office, accounting and computing machinery",30,7.115274E9,M,2.43247334553E9,
2004,Brazil,076,Output,14,12,Output at factor values,31,Electrical machinery and apparatus,31,2.2528987E10,M,7.70190443534E9,
2004,Brazil,076,Output,14,12,Output at factor values,32,"Radio,television and communication equipment",32,3.6814812E10,M,1.258574847724E10,
2004,Brazil,076,Output,14,12,Output at factor values,33,"Medical, precision and optical instruments",33,6.405529E9,M,2.18983535371E9,
2004,Brazil,076,Output,14,12,Output at factor values,34,"Motor vehicles, trailers, semi-trailers",34,1.10448997E11,M,3.775880468453E10,
2004,Brazil,076,Output,14,12,Output at factor values,35,Other transport equipment,35,2.5193772E10,M,8.61290497925E9,
2004,Brazil,076,Output,14,12,Output at factor values,36,Furniture; manufacturing n.e.c.,36,1.7564582E10,M,6.0047410037E9,
2004,Brazil,076,Output,14,12,Output at factor values,37,Recycling,37,6.13306E8,M,2.0966873484E8,
2004,Bulgaria,100,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,2.71E8,M,1.72051585E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,15,Food and beverages,15,4.1E9,M,2.60299445943E9,
2004,Bulgaria,100,Output,14,11,Output at basic prices,16,Tobacco products,16,5.72E8,M,3.6314947093E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,17,Textiles,17,9.3E8,M,5.904353286E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,18,"Wearing apparel, fur",18,1.427E9,M,9.0596904722E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,19,"Leather, leather products and footwear",19,2.1E8,M,1.3332410646E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,20,Wood products (excl. furniture),20,5.36E8,M,3.4029390982E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,21,Paper and paper products,21,4.92E8,M,3.1235933513E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,22,Printing and publishing,22,5.67E8,M,3.5997508744E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,23,"Coke,refined petroleum products,nuclear fuel",23,2.644930132E9,M,1.67920450712E9,Special note:UNIDO Estimate
2004,Bulgaria,100,Output,14,11,Output at basic prices,24,Chemicals and chemical products,24,1.551E9,M,9.846937577E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,25,Rubber and plastics products,25,7.18E8,M,4.5584146875E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,26,Non-metallic mineral products,26,1.242E9,M,7.885168582E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,27,Basic metals,27,3.636E9,M,2.30841167183E9,
2004,Bulgaria,100,Output,14,11,Output at basic prices,28,Fabricated metal products,28,9.92E8,M,6.2979768384E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,29,Machinery and equipment n.e.c.,29,1.755E9,M,1.11420860398E9,
2004,Bulgaria,100,Output,14,11,Output at basic prices,30,"Office, accounting and computing machinery",30,1.17E8,M,7.42805736E7,
2004,Bulgaria,100,Output,14,11,Output at basic prices,31,Electrical machinery and apparatus,31,6.12E8,M,3.8854453882E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,32,"Radio,television and communication equipment",32,2.03E8,M,1.2887996958E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,33,"Medical, precision and optical instruments",33,1.77E8,M,1.1237317544E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,34,"Motor vehicles, trailers, semi-trailers",34,5.9E7,M,3.745772515E7,
2004,Bulgaria,100,Output,14,11,Output at basic prices,35,Other transport equipment,35,3.62E8,M,2.2982536447E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,36,Furniture; manufacturing n.e.c.,36,4.81E8,M,3.0537569146E8,
2004,Bulgaria,100,Output,14,11,Output at basic prices,37,Recycling,37,8000000.0,M,5079013.58,
2004,Bulgaria,100,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,3.808E9,M,2.41761046378E9,
2004,Bulgaria,100,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,3.78E8,M,2.3998339163E8,
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),15,Food and beverages,15,1.545804015E9,M,1.741791668E7,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),16,Tobacco products,16,6.1485149E7,M,692806.59,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),17,Textiles,17,459109.0,M,5173.18,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,1.5978367E8,M,1800421.41,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,2.00228056E8,M,2256143.44,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,1.80596926E8,M,2034942.45,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,1.03504521E8,M,1166275.35,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,9.920491E7,M,1117827.9,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,3.29446607E8,M,3712161.11,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,9091182.0,M,102438.25,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,7.2105178E7,M,812471.68,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),27,Basic metals,27,2730085.0,M,30762.24,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,1.82363746E8,M,2054850.75,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,3758872.0,M,42354.48,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,35491.0,M,399.91,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,332160.0,M,3742.74,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,1.34606829E8,M,1516732.08,Special note:UNIDO Estimate
2004,Cabo Verde,132,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,1.88631566E8,M,2125475.72,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,15,Food and beverages,15,4.7603578413E11,M,9.0271465512E8,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,18,"Wearing apparel, fur",18A,5.78474103E8,M,1096970.16,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,1.2736465029E11,M,2.4152372614E8,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,21,Paper and paper products,21,2.0771942548E10,M,3.939018363E7,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,22,Printing and publishing,22,1.4772339705E10,M,2.801303597E7,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,23,"Coke,refined petroleum products,nuclear fuel",23,3.4976315128E11,M,6.6326173999E8,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,6.0370824747E10,M,1.1448220923E8,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,27,Basic metals,27,4.2975903642E10,M,8.14959281E7,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,4.2456457509E10,M,8.051089367E7,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31A,1.3294279343E10,M,2.521016527E7,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,34,"Motor vehicles, trailers, semi-trailers",34A,3.875776493E9,M,7349700.08,Special note:UNIDO Estimate
2004,Cameroon,120,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,2.1232360712E10,M,4.026328233E7,Special note:UNIDO Estimate
2004,Canada,124,Output,14,14,Output (valuation not defined),15,Food and beverages,15,7.7541084E10,M,5.95882245355E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),16,Tobacco products,16,2.846095E9,M,2.18714698274E9,
2004,Canada,124,Output,14,14,Output (valuation not defined),17,Textiles,17,6.215344E9,M,4.77632365621E9,
2004,Canada,124,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,6.326021E9,M,4.86137593542E9,
2004,Canada,124,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,6.52229E8,M,5.0122033502E8,
2004,Canada,124,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,3.5843804E10,M,2.754499332197E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,3.371101E10,M,2.590599885344E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,1.1745672E10,M,9.02623105522E9,
2004,Canada,124,Output,14,14,Output (valuation not defined),23,"Coke,refined petroleum products,nuclear fuel",23,4.5730087E10,M,3.514233425191E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,4.7155284E10,M,3.623755957586E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,2.5720243E10,M,1.976531067055E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,1.2253964E10,M,9.41683970116E9,
2004,Canada,124,Output,14,14,Output (valuation not defined),27,Basic metals,27,4.2520708E10,M,3.267601334684E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,3.2890699E10,M,2.527561205027E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29P,4.8437515E10,M,3.722291939795E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,9.504426E9,M,7.30389415976E9,
2004,Canada,124,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,1.02744216E11,M,7.895614939729E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,2.0490243E10,M,1.574619721167E10,
2004,Canada,124,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,2.1492777E10,M,1.651661745878E10,
2004,Chile,152,Output,14,14,Output (valuation not defined),15,Food and beverages,15,7.600366E12,M,1.246924121677E10,
2004,Chile,152,Output,14,14,Output (valuation not defined),17,Textiles,17,3.459390313E11,M,5.675512505E8,
2004,Chile,152,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,2.5353564846E11,M,4.1595327879E8,
2004,Chile,152,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,1.483449625E12,M,2.43376321707E9,
2004,Chile,152,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,4.03484375E11,M,6.6196075282E8,
2004,Chile,152,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,7.0936377793E12,M,1.163789751368E10,
2004,Chile,152,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,9.4471725E11,M,1.54991315838E9,
2004,Chile,152,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,9.829283438E11,M,1.61260268488E9,
2004,Chile,152,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,7.493445E11,M,1.22938254881E9,
2004,Chile,152,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,6.317048516E11,M,1.03638169167E9,
2004,Chile,152,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,1.400684219E11,M,2.2979774126E8,
2004,Chile,152,Output,14,14,Output (valuation not defined),32,"Radio,television and communication equipment",32,5.840397949E9,M,9581818.93,
2004,Chile,152,Output,14,14,Output (valuation not defined),33,"Medical, precision and optical instruments",33,5.087412109E10,M,8.346462362E7,
